,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03
48,"(u'ETN', 811156000)","(u'WAX', 749927000)","(u'DCR', 546118000)","(u'BAT', 593239000)","(u'BAT', 586826000)","(u'DGB', 605105000)","(u'WTC', 669581000)","(u'SALT', 584619000)","(u'SALT', 525752000)","(u'BAT', 576263000)","(u'DCN', 595584000)","(u'LRC', 604136000)","(u'DCR', 602601000)","(u'ARK', 646497000)","(u'DGB', 636908000)","(u'DRGN', 615572000)","(u'ARK', 533381000)","(u'DRGN', 533771000)","(u'DRGN', 469308000)","(u'GAS', 447604000)"
49,"(u'ARK', 785212000)","(u'HSR', 732662000)","(u'HSR', 493040000)","(u'DCR', 562874000)","(u'SALT', 581109000)","(u'BAT', 598119000)","(u'DGB', 666329000)","(u'QASH', 581633000)","(u'DGB', 518649000)","(u'LRC', 562494000)","(u'PIVX', 594388000)","(u'ELF', 572016000)","(u'AE', 567729000)","(u'LRC', 639377000)","(u'ETN', 625480000)","(u'BAT', 607354000)","(u'DRGN', 524907000)","(u'LRC', 524007000)","(u'ARK', 468386000)","(u'ARK', 446654000)"
50,"(u'HSR', 783510000)","(u'DCN', 723113000)","(u'WAX', 490491000)","(u'GAS', 555821000)","(u'DCR', 543970000)","(u'GNT', 590065000)","(u'BAT', 653467000)","(u'BAT', 559888000)","(u'QASH', 517684000)","(u'DGB', 535677000)","(u'DRGN', 581776000)","(u'PIVX', 563219000)","(u'BAT', 558062000)","(u'DCR', 613974000)","(u'DCR', 619241000)","(u'DGB', 605751000)","(u'BAT', 509461000)","(u'DGB', 520339000)","(u'BAT', 461756000)","(u'LRC', 432164000)"
51,"(u'GNT', 758990000)","(u'DCR', 688934000)","(u'DCN', 484932000)","(u'GNT', 538876000)","(u'GBYTE', 543898000)","(u'QASH', 578640000)","(u'QASH', 649902000)","(u'DGB', 552453000)","(u'BAT', 514352000)","(u'HSR', 505451000)","(u'DGB', 569764000)","(u'BAT', 554540000)","(u'DCN', 547954000)","(u'IOST', 600608000)","(u'LRC', 596836000)","(u'LRC', 576874000)","(u'DGB', 495851000)","(u'BAT', 519383000)","(u'LRC', 459315000)","(u'ETN', 428311000)"
52,"(u'WAX', 734029000)","(u'PIVX', 659244000)","(u'LRC', 484717000)","(u'ETHOS', 533939000)","(u'GNT', 541588000)","(u'HSR', 573182000)","(u'GNT', 627271000)","(u'GNT', 524138000)","(u'PIVX', 489863000)","(u'GNT', 490943000)","(u'BAT', 550764000)","(u'DCN', 550984000)","(u'DRGN', 543623000)","(u'DGB', 586832000)","(u'QASH', 562217000)","(u'ETN', 565696000)","(u'ETN', 474128000)","(u'ETN', 510946000)","(u'DGB', 427999000)","(u'BAT', 418332000)"
53,"(u'GAS', 728126000)","(u'LRC', 635660000)","(u'WTC', 479967000)","(u'WAX', 516030000)","(u'WTC', 538311000)","(u'SALT', 567825000)","(u'HSR', 617945000)","(u'HSR', 521265000)","(u'HSR', 479068000)","(u'QASH', 487221000)","(u'GBYTE', 541146000)","(u'DGB', 548500000)","(u'PIVX', 541882000)","(u'PIVX', 552575000)","(u'PIVX', 557880000)","(u'PIVX', 522020000)","(u'IGNIS', 459136000)","(u'ELF', 484419000)","(u'ELF', 424721000)","(u'DGB', 412922000)"
54,"(u'DCR', 723840000)","(u'ZCL', 593964000)","(u'ETHOS', 479077000)","(u'LRC', 514288000)","(u'GAS', 536540000)","(u'WTC', 563802000)","(u'GBYTE', 575882000)","(u'WAX', 508694000)","(u'GNT', 476594000)","(u'WAX', 475476000)","(u'QASH', 527758000)","(u'DRGN', 531037000)","(u'DGB', 534521000)","(u'DCN', 542508000)","(u'DCN', 553123000)","(u'ELF', 518172000)","(u'DGD', 458824000)","(u'DGD', 469496000)","(u'ETN', 412102000)","(u'ELF', 396981000)"
55,"(u'BAT', 660657000)","(u'WTC', 586534000)","(u'PIVX', 467677000)","(u'DENT', 509353000)","(u'DENT', 535136000)","(u'FUN', 546425000)","(u'WAX', 573869000)","(u'ETHOS', 481308000)","(u'GBYTE', 465446000)","(u'GBYTE', 468664000)","(u'GNT', 521650000)","(u'GBYTE', 514534000)","(u'ELF', 521440000)","(u'QASH', 527464000)","(u'IOST', 519705000)","(u'DCN', 511889000)","(u'ELF', 436381000)","(u'PIVX', 456784000)","(u'DCN', 380976000)","(u'DCN', 393422000)"
56,"(u'PIVX', 641374000)","(u'SALT', 558690000)","(u'RHOC', 465579000)","(u'PIVX', 506880000)","(u'ETHOS', 527671000)","(u'GBYTE', 530088000)","(u'GAS', 572679000)","(u'GAS', 480830000)","(u'WAX', 451960000)","(u'CND', 456624000)","(u'GAS', 476142000)","(u'QASH', 504487000)","(u'DGD', 507253000)","(u'ZCL', 496478000)","(u'ELF', 497286000)","(u'QASH', 508123000)","(u'QASH', 431844000)","(u'QASH', 421547000)","(u'PIVX', 366902000)","(u'GBYTE', 359220000)"
57,"(u'WTC', 638395000)","(u'GBYTE', 554812000)","(u'GBYTE', 444272000)","(u'GBYTE', 489304000)","(u'LRC', 516230000)","(u'GAS', 527844000)","(u'PIVX', 556980000)","(u'RHOC', 473951000)","(u'GAS', 448344000)","(u'ETHOS', 430794000)","(u'RHOC', 454196000)","(u'AE', 504149000)","(u'QASH', 488950000)","(u'ELF', 491876000)","(u'GAS', 494603000)","(u'IOST', 478712000)","(u'PIVX', 423920000)","(u'NAS', 401266000)","(u'IOST', 365971000)","(u'ZCL', 335229000)"
58,"(u'ZCL', 621064000)","(u'AION', 524081000)","(u'ZCL', 438813000)","(u'HSR', 486452000)","(u'PIVX', 510901000)","(u'PIVX', 522038000)","(u'ETHOS', 550929000)","(u'PIVX', 473410000)","(u'ETHOS', 445348000)","(u'FUN', 429129000)","(u'ELF', 448396000)","(u'GNT', 476842000)","(u'GAS', 474087000)","(u'GNT', 481424000)","(u'GNT', 492219000)","(u'NAS', 475349000)","(u'NAS', 410176000)","(u'GNT', 390320000)","(u'GNT', 358742000)","(u'PIVX', 331811000)"
59,"(u'GBYTE', 612915000)","(u'FUN', 518550000)","(u'FUN', 376036000)","(u'RHOC', 483172000)","(u'FUN', 490203000)","(u'ETHOS', 511920000)","(u'FUN', 543726000)","(u'FUN', 470405000)","(u'FUN', 437726000)","(u'GAS', 429056000)","(u'FUN', 445772000)","(u'GAS', 471862000)","(u'GBYTE', 467791000)","(u'GAS', 480558000)","(u'DGD', 480658000)","(u'GBYTE', 460771000)","(u'DCN', 408623000)","(u'GBYTE', 389990000)","(u'NAS', 354610000)","(u'QASH', 327467000)"
60,"(u'SALT', 609834000)","(u'FCT', 514402000)","(u'AION', 375938000)","(u'WTC', 477766000)","(u'HSR', 482497000)","(u'DENT', 484054000)","(u'ZCL', 525946000)","(u'GBYTE', 461363000)","(u'RHOC', 432874000)","(u'RHOC', 415782000)","(u'WAX', 442850000)","(u'ZCL', 466229000)","(u'ZCL', 462708000)","(u'GBYTE', 465911000)","(u'GBYTE', 477372000)","(u'GNT', 460507000)","(u'IOST', 383352000)","(u'DCN', 388344000)","(u'QASH', 352551000)","(u'NAS', 324541000)"
61,"(u'DENT', 608852000)","(u'DENT', 510885000)","(u'FCT', 370344000)","(u'FUN', 421013000)","(u'RHOC', 473735000)","(u'ZCL', 472682000)","(u'AION', 517208000)","(u'AION', 438763000)","(u'CND', 417396000)","(u'FCT', 412643000)","(u'ETHOS', 436319000)","(u'WAX', 455443000)","(u'GNT', 459592000)","(u'AION', 463534000)","(u'ZCL', 474855000)","(u'DGD', 457281000)","(u'GBYTE', 382884000)","(u'IOST', 382724000)","(u'PLR', 346400000)","(u'PLR', 319391000)"
62,"(u'AION', 600868000)","(u'MONA', 487446000)","(u'DGD', 363597000)","(u'ZCL', 396367000)","(u'RDD', 436691000)","(u'RHOC', 454369000)","(u'FCT', 516506000)","(u'DENT', 426905000)","(u'FCT', 391068000)","(u'SALT', 395031000)","(u'AE', 431628000)","(u'FUN', 431454000)","(u'WAX', 439592000)","(u'DGD', 462421000)","(u'NAS', 452233000)","(u'DENT', 438109000)","(u'GNT', 381397000)","(u'ZCL', 377884000)","(u'ZCL', 334415000)","(u'IOST', 315855000)"
63,"(u'BTM', 578295000)","(u'ETHOS', 487277000)","(u'MONA', 363224000)","(u'AION', 392688000)","(u'ZCL', 431769000)","(u'FCT', 452653000)","(u'ELF', 494145000)","(u'FCT', 426823000)","(u'DENT', 390419000)","(u'POWR', 387734000)","(u'FCT', 424393000)","(u'DGD', 420388000)","(u'CND', 438802000)","(u'FUN', 461090000)","(u'FUN', 444120000)","(u'ZCL', 431531000)","(u'ZCL', 358622000)","(u'FUN', 377708000)","(u'GBYTE', 332662000)","(u'GNT', 308779000)"
64,"(u'FCT', 559801000)","(u'XP', 468507000)","(u'DENT', 352392000)","(u'POWR', 390942000)","(u'MED', 427224000)","(u'POWR', 432403000)","(u'DENT', 492672000)","(u'ZCL', 408626000)","(u'AION', 378749000)","(u'DGD', 376744000)","(u'SALT', 421495000)","(u'ETHOS', 412585000)","(u'FUN', 421305000)","(u'WAX', 450749000)","(u'CNX', 439088000)","(u'FUN', 420824000)","(u'FUN', 350647000)","(u'R', 366257000)","(u'CNX', 318715000)","(u'CNX', 294112000)"
65,"(u'KNC', 559132000)","(u'MAID', 464000000)","(u'AE', 339042000)","(u'FCT', 380786000)","(u'POWR', 402263000)","(u'RDD', 412814000)","(u'RHOC', 488172000)","(u'MONA', 400666000)","(u'NXT', 375146000)","(u'DENT', 372031000)","(u'CNX', 419020000)","(u'FCT', 411191000)","(u'SALT', 419299000)","(u'CNX', 446961000)","(u'AION', 438670000)","(u'CNX', 413872000)","(u'DENT', 341771000)","(u'IGNIS', 359873000)","(u'CND', 304069000)","(u'ETHOS', 288081000)"
66,"(u'FUN', 551083000)","(u'GXS', 461232000)","(u'REQ', 336185000)","(u'NXS', 378608000)","(u'FCT', 399799000)","(u'ELF', 406094000)","(u'MONA', 469023000)","(u'ELF', 399582000)","(u'MONA', 364168000)","(u'CNX', 370149000)","(u'AION', 392852000)","(u'CND', 400806000)","(u'ETHOS', 406196000)","(u'SALT', 421285000)","(u'SALT', 408827000)","(u'AION', 405467000)","(u'AION', 340158000)","(u'PLR', 352945000)","(u'FUN', 303156000)","(u'CND', 284827000)"
67,"(u'ETHOS', 538352000)","(u'SUB', 460207000)","(u'GXS', 330394000)","(u'AE', 365453000)","(u'REQ', 386966000)","(u'KIN', 401753000)","(u'POWR', 460668000)","(u'POWR', 392637000)","(u'POWR', 360680000)","(u'AION', 365291000)","(u'POWR', 390440000)","(u'SALT', 393300000)","(u'NAS', 403112000)","(u'NAS', 419114000)","(u'FCT', 407185000)","(u'SALT', 404231000)","(u'CNX', 338599000)","(u'AION', 342034000)","(u'ETHOS', 296134000)","(u'R', 265229000)"
68,"(u'RDD', 531494000)","(u'AE', 457044000)","(u'KIN', 328713000)","(u'RDD', 357038000)","(u'XP', 382577000)","(u'AION', 395008000)","(u'KIN', 445786000)","(u'DGD', 378124000)","(u'DGD', 359643000)","(u'AE', 356573000)","(u'CND', 380213000)","(u'POWR', 379216000)","(u'FCT', 387407000)","(u'ETHOS', 410126000)","(u'ETHOS', 394093000)","(u'FCT', 387597000)","(u'FCT', 336110000)","(u'ETHOS', 341479000)","(u'AION', 290409000)","(u'GXS', 264918000)"
69,"(u'POWR', 502896000)","(u'POWR', 456857000)","(u'POWR', 326204000)","(u'DGD', 356179000)","(u'AION', 378835000)","(u'MED', 387904000)","(u'NAS', 445151000)","(u'KIN', 376792000)","(u'ELF', 357176000)","(u'ELF', 355747000)","(u'ZCL', 378306000)","(u'NAS', 374775000)","(u'CNX', 383323000)","(u'CND', 400040000)","(u'POWR', 388971000)","(u'POWR', 371624000)","(u'CND', 335379000)","(u'FCT', 339948000)","(u'SALT', 276273000)","(u'BTX', 264473000)"
70,"(u'GXS', 501330000)","(u'RDD', 435390000)","(u'SYS', 319354000)","(u'REQ', 353550000)","(u'NXS', 369430000)","(u'ENG', 379892000)","(u'SUB', 434704000)","(u'NAS', 368591000)","(u'KIN', 355947000)","(u'MONA', 351649000)","(u'DENT', 377682000)","(u'AION', 372697000)","(u'POWR', 367518000)","(u'FCT', 395045000)","(u'CND', 380101000)","(u'IGNIS', 363790000)","(u'SALT', 326753000)","(u'CNX', 339638000)","(u'POWR', 274015000)","(u'AION', 264424000)"
71,"(u'AE', 495810000)","(u'SYS', 434562000)","(u'SUB', 316060000)","(u'XP', 352349000)","(u'KIN', 366133000)","(u'REQ', 364232000)","(u'AE', 418980000)","(u'AE', 351300000)","(u'AE', 348036000)","(u'SRN', 344491000)","(u'DGD', 377045000)","(u'CNX', 369202000)","(u'AION', 364656000)","(u'POWR', 384572000)","(u'NXS', 360932000)","(u'ETHOS', 362322000)","(u'ETHOS', 322111000)","(u'POWR', 336934000)","(u'R', 272820000)","(u'DENT', 260360000)"
72,"(u'MED', 492890000)","(u'NXS', 431831000)","(u'MAID', 311805000)","(u'MONA', 347997000)","(u'DGD', 361326000)","(u'DGD', 363499000)","(u'DGD', 418955000)","(u'SYS', 348385000)","(u'NAS', 342790000)","(u'NXT', 340138000)","(u'NAS', 366743000)","(u'DENT', 364995000)","(u'DENT', 354511000)","(u'DENT', 365591000)","(u'SYS', 358808000)","(u'CND', 345943000)","(u'POWR', 321074000)","(u'DENT', 327051000)","(u'DENT', 272005000)","(u'SYS', 260061000)"
73,"(u'RHOC', 486415000)","(u'NXT', 417926000)","(u'NXS', 305026000)","(u'MED', 345670000)","(u'MONA', 359693000)","(u'NXS', 362123000)","(u'LINK', 418474000)","(u'RDD', 334365000)","(u'ZCL', 339959000)","(u'NAS', 337757000)","(u'MONA', 359521000)","(u'MONA', 351186000)","(u'RDD', 338978000)","(u'SYS', 359362000)","(u'DENT', 356391000)","(u'SYS', 340864000)","(u'PLR', 301575000)","(u'CND', 323997000)","(u'FCT', 271702000)","(u'POWR', 259539000)"
74,"(u'REQ', 482862000)","(u'MED', 413710000)","(u'RDD', 302352000)","(u'NEBL', 335720000)","(u'AE', 351992000)","(u'AE', 358395000)","(u'RDD', 403564000)","(u'ENG', 333862000)","(u'SYS', 338335000)","(u'SYS', 330963000)","(u'PART', 357304000)","(u'SYS', 341424000)","(u'NXS', 335863000)","(u'MONA', 358213000)","(u'MONA', 354817000)","(u'NXT', 337923000)","(u'R', 293182000)","(u'SALT', 323319000)","(u'SYS', 260414000)","(u'FCT', 258879000)"
75,"(u'KIN', 475071000)","(u'REQ', 411559000)","(u'NEBL', 297911000)","(u'SYS', 335038000)","(u'ENG', 349822000)","(u'SYS', 352406000)","(u'SYS', 402932000)","(u'NEBL', 329294000)","(u'SRN', 331987000)","(u'ZCL', 328546000)","(u'NXT', 353002000)","(u'NXT', 328867000)","(u'SYS', 330498000)","(u'NXS', 352634000)","(u'GXS', 339829000)","(u'PLR', 336248000)","(u'GXS', 287886000)","(u'GXS', 297978000)","(u'GXS', 259804000)","(u'SALT', 255253000)"
76,"(u'SYS', 467109000)","(u'ENG', 404944000)","(u'XZC', 293094000)","(u'ENG', 326277000)","(u'ELF', 342737000)","(u'MONA', 350603000)","(u'NEBL', 394206000)","(u'NXS', 325431000)","(u'MAID', 329849000)","(u'ENG', 324725000)","(u'SYS', 342866000)","(u'XP', 325561000)","(u'GXS', 317689000)","(u'RDD', 341692000)","(u'RDD', 337039000)","(u'MONA', 326272000)","(u'MONA', 285752000)","(u'SYS', 291181000)","(u'BTX', 247818000)","(u'KIN', 243776000)"
77,"(u'XP', 463756000)","(u'RHOC', 402094000)","(u'ENG', 290242000)","(u'SUB', 326019000)","(u'SYS', 341836000)","(u'NEBL', 347065000)","(u'ENG', 385699000)","(u'REQ', 320449000)","(u'RDD', 313814000)","(u'RDD', 314397000)","(u'SRN', 331219000)","(u'GXS', 323180000)","(u'NXT', 316518000)","(u'ENG', 328807000)","(u'NXT', 332572000)","(u'NXS', 320732000)","(u'NXT', 284147000)","(u'XZC', 287232000)","(u'IGNIS', 245779000)","(u'FUN', 236336000)"
78,"(u'ENG', 460014000)","(u'KIN', 399883000)","(u'XP', 289134000)","(u'ELF', 324423000)","(u'NEBL', 331560000)","(u'EMC', 343945000)","(u'REQ', 378557000)","(u'LINK', 317028000)","(u'REQ', 303598000)","(u'REQ', 312746000)","(u'ENG', 329757000)","(u'NXS', 321144000)","(u'MONA', 315937000)","(u'NXT', 327246000)","(u'ENG', 328050000)","(u'RDD', 318416000)","(u'SYS', 278915000)","(u'NXT', 285260000)","(u'XZC', 244506000)","(u'MONA', 234477000)"
79,"(u'NXS', 454756000)","(u'DGD', 394874000)","(u'NAS', 288179000)","(u'MAID', 316440000)","(u'BCC', 327092000)","(u'XP', 343412000)","(u'MED', 371529000)","(u'EMC', 316463000)","(u'NXS', 303389000)","(u'MAID', 301083000)","(u'RDD', 324302000)","(u'KIN', 317264000)","(u'MED', 311156000)","(u'GXS', 325753000)","(u'XZC', 326710000)","(u'GXS', 314268000)","(u'NXS', 270331000)","(u'MONA', 278089000)","(u'NXT', 235063000)","(u'NXT', 223456000)"
80,"(u'MONA', 441317000)","(u'GAME', 393121000)","(u'NXT', 286321000)","(u'NXT', 313943000)","(u'GXS', 324045000)","(u'GXS', 342699000)","(u'NXS', 361038000)","(u'SUB', 315164000)","(u'GXS', 301917000)","(u'NXS', 297797000)","(u'GXS', 315028000)","(u'ENG', 311996000)","(u'ENG', 304765000)","(u'REQ', 317475000)","(u'BNT', 326415000)","(u'XZC', 313002000)","(u'XZC', 265895000)","(u'NXS', 276174000)","(u'KIN', 226823000)","(u'XZC', 220777000)"
81,"(u'MAID', 438604000)","(u'NAS', 379197000)","(u'BNT', 281594000)","(u'GXS', 304123000)","(u'MAID', 316923000)","(u'MAID', 339125000)","(u'XP', 355414000)","(u'CND', 308448000)","(u'ENG', 298383000)","(u'GXS', 288343000)","(u'KIN', 314880000)","(u'MED', 309432000)","(u'KIN', 302442000)","(u'MAID', 315395000)","(u'WAX', 324086000)","(u'ENG', 305371000)","(u'RDD', 265261000)","(u'REQ', 268534000)","(u'REQ', 225421000)","(u'IGNIS', 212689000)"
82,"(u'DGD', 433177000)","(u'PART', 363272000)","(u'PART', 278334000)","(u'XZC', 303674000)","(u'NXT', 316921000)","(u'NXT', 323582000)","(u'GXS', 355385000)","(u'MAID', 306663000)","(u'EMC', 284241000)","(u'XZC', 282716000)","(u'MAID', 312533000)","(u'PART', 301802000)","(u'MAID', 300174000)","(u'MED', 300206000)","(u'MAID', 317526000)","(u'MAID', 301767000)","(u'MAID', 261569000)","(u'MAID', 267253000)","(u'MAID', 216994000)","(u'RDD', 209996000)"
83,"(u'NXT', 427111000)","(u'BNT', 359008000)","(u'GAME', 275454000)","(u'NAS', 293884000)","(u'SUB', 315934000)","(u'CND', 321654000)","(u'EMC', 353855000)","(u'XZC', 305770000)","(u'NEBL', 282630000)","(u'KIN', 282524000)","(u'NXS', 312324000)","(u'RDD', 301575000)","(u'SRN', 299177000)","(u'BNT', 300069000)","(u'KIN', 314135000)","(u'KIN', 290203000)","(u'KIN', 259419000)","(u'RDD', 257711000)","(u'ENG', 216480000)","(u'REQ', 205344000)"
84,"(u'SUB', 419311000)","(u'PAY', 357733000)","(u'ELF', 269749000)","(u'KIN', 291599000)","(u'NAS', 315485000)","(u'SUB', 321191000)","(u'NXT', 352520000)","(u'NXT', 304007000)","(u'LINK', 280782000)","(u'LINK', 279597000)","(u'REQ', 309677000)","(u'MAID', 298103000)","(u'XZC', 291168000)","(u'XZC', 299999000)","(u'REQ', 310136000)","(u'REQ', 290191000)","(u'ENG', 253039000)","(u'BTX', 255524000)","(u'NXS', 215202000)","(u'ENG', 204342000)"
85,"(u'ELF', 416048000)","(u'GNO', 357138000)","(u'MED', 266667000)","(u'GAME', 282958000)","(u'QSP', 314563000)","(u'XZC', 311416000)","(u'MAID', 352301000)","(u'BTX', 299041000)","(u'CNX', 278230000)","(u'BNT', 274248000)","(u'XZC', 293747000)","(u'REQ', 296099000)","(u'BNT', 288754000)","(u'PART', 294493000)","(u'PAY', 289153000)","(u'BTX', 287067000)","(u'REQ', 252506000)","(u'KIN', 254271000)","(u'RDD', 211334000)","(u'PAY', 199306000)"
86,"(u'NAS', 408992000)","(u'XZC', 347438000)","(u'LINK', 263146000)","(u'QSP', 281502000)","(u'BTX', 301265000)","(u'QSP', 310988000)","(u'XZC', 346290000)","(u'XP', 298927000)","(u'XZC', 276166000)","(u'XP', 272151000)","(u'BNT', 292730000)","(u'SRN', 294974000)","(u'REQ', 287960000)","(u'BTX', 286233000)","(u'BTX', 288168000)","(u'WAX', 279121000)","(u'BTX', 251329000)","(u'ENG', 249854000)","(u'BNT', 208425000)","(u'PART', 199110000)"
87,"(u'PAY', 398783000)","(u'ELF', 340288000)","(u'XPA', 259096000)","(u'PART', 277834000)","(u'XZC', 300434000)","(u'NAS', 298765000)","(u'BNT', 321081000)","(u'MED', 298667000)","(u'MED', 275936000)","(u'NEBL', 268940000)","(u'BTX', 291384000)","(u'XZC', 291776000)","(u'PART', 286462000)","(u'XP', 283407000)","(u'MED', 286579000)","(u'PART', 278812000)","(u'PAY', 244804000)","(u'PART', 245306000)","(u'PART', 203709000)","(u'NXS', 198521000)"
88,"(u'BNT', 395663000)","(u'XDN', 333635000)","(u'QSP', 257160000)","(u'BNT', 273694000)","(u'EMC', 288502000)","(u'BTX', 294249000)","(u'QSP', 318924000)","(u'GXS', 296162000)","(u'BNT', 275559000)","(u'QSP', 266021000)","(u'XP', 288014000)","(u'BNT', 290934000)","(u'XP', 278619000)","(u'LINK', 276335000)","(u'PART', 282370000)","(u'MED', 269985000)","(u'SRN', 234522000)","(u'PAY', 243094000)","(u'PAY', 203401000)","(u'MAID', 195954000)"
89,"(u'GAME', 391016000)","(u'CVC', 332788000)","(u'PAY', 256714000)","(u'BTX', 273495000)","(u'PAC', 284327000)","(u'GAME', 293080000)","(u'BTCD', 315238000)","(u'BNT', 288610000)","(u'SUB', 266696000)","(u'MED', 258012000)","(u'NEBL', 280278000)","(u'BTX', 278584000)","(u'BTX', 274916000)","(u'KIN', 276207000)","(u'PLR', 279939000)","(u'PAY', 264714000)","(u'PART', 231794000)","(u'WAX', 238202000)","(u'MONA', 197360000)","(u'BNT', 190654000)"
90,"(u'ICN', 389290000)","(u'LINK', 308620000)","(u'BTX', 248622000)","(u'PAY', 269851000)","(u'PART', 283571000)","(u'BTCD', 288746000)","(u'GAME', 305082000)","(u'QSP', 283645000)","(u'QSP', 262852000)","(u'SUB', 257028000)","(u'QSP', 280228000)","(u'GAME', 269050000)","(u'GAME', 270793000)","(u'QSP', 267879000)","(u'GAME', 265372000)","(u'GNO', 253740000)","(u'WAX', 227858000)","(u'EMC', 224057000)","(u'GNO', 195848000)","(u'GAME', 179688000)"
91,"(u'GNO', 383023000)","(u'EMC', 303624000)","(u'EMC', 246393000)","(u'LINK', 245859000)","(u'XDN', 282975000)","(u'LINK', 287236000)","(u'BTX', 304780000)","(u'CNX', 271190000)","(u'BTX', 261168000)","(u'EMC', 252274000)","(u'LINK', 280134000)","(u'QSP', 267336000)","(u'QSP', 260802000)","(u'NEBL', 267286000)","(u'LINK', 264879000)","(u'QSP', 249609000)","(u'MED', 226053000)","(u'GNO', 223811000)","(u'NEBL', 185708000)","(u'GNO', 177864000)"
92,"(u'XZC', 377024000)","(u'COB', 301490000)","(u'BTCD', 245915000)","(u'GNO', 245657000)","(u'VEE', 282368000)","(u'GNO', 286760000)","(u'CND', 303297000)","(u'GAME', 259453000)","(u'XP', 260603000)","(u'PAY', 251670000)","(u'MED', 278749000)","(u'LINK', 264884000)","(u'NEBL', 254586000)","(u'GAME', 264058000)","(u'GNO', 263786000)","(u'PPP', 248941000)","(u'EMC', 217597000)","(u'MED', 219255000)","(u'WAX', 185385000)","(u'LINK', 175041000)"
93,"(u'PART', 368909000)","(u'RDN', 286045000)","(u'GNO', 233138000)","(u'XDN', 245393000)","(u'GAME', 281530000)","(u'BNT', 286561000)","(u'PAY', 302840000)","(u'BTCD', 259374000)","(u'PAY', 238561000)","(u'PART', 245562000)","(u'PAY', 269328000)","(u'NEBL', 263640000)","(u'SUB', 254070000)","(u'PAY', 263631000)","(u'QSP', 263678000)","(u'NEBL', 245819000)","(u'GNO', 217397000)","(u'NEBL', 219143000)","(u'EMC', 181693000)","(u'QSP', 170907000)"
94,"(u'COB', 368124000)","(u'XPA', 285750000)","(u'CVC', 231017000)","(u'CVC', 239716000)","(u'BNT', 277282000)","(u'PART', 282703000)","(u'GNO', 301687000)","(u'PAY', 255536000)","(u'XPA', 237990000)","(u'GAME', 235367000)","(u'GNO', 268262000)","(u'PAY', 259240000)","(u'PAY', 250354000)","(u'GNO', 257152000)","(u'NEBL', 263210000)","(u'LINK', 245002000)","(u'LINK', 209605000)","(u'LINK', 216986000)","(u'LINK', 181454000)","(u'EMC', 170246000)"
95,"(u'EMC', 357103000)","(u'BTCD', 283788000)","(u'SKY', 229219000)","(u'EMC', 238266000)","(u'PAY', 263531000)","(u'PAC', 274539000)","(u'CVC', 300192000)","(u'GNO', 253216000)","(u'GAME', 229416000)","(u'PLR', 235218000)","(u'SUB', 261450000)","(u'GNO', 251975000)","(u'LINK', 248836000)","(u'PLR', 256975000)","(u'SRN', 255071000)","(u'GAME', 244229000)","(u'NEBL', 208810000)","(u'QSP', 209880000)","(u'RDN', 179562000)","(u'HPB', 168509000)"
96,"(u'CVC', 353919000)","(u'CNX', 282361000)","(u'CNX', 227898000)","(u'CNX', 237251000)","(u'LINK', 258709000)","(u'PAY', 273372000)","(u'PART', 292806000)","(u'XPA', 251029000)","(u'CVC', 227949000)","(u'BTX', 234658000)","(u'PLR', 253175000)","(u'PLR', 238859000)","(u'PLR', 246987000)","(u'SRN', 254850000)","(u'RDN', 247440000)","(u'RDN', 232522000)","(u'QSP', 206600000)","(u'BNT', 205947000)","(u'GAME', 175915000)","(u'MED', 166875000)"
97,"(u'LINK', 352434000)","(u'NEBL', 281628000)","(u'COB', 221015000)","(u'BTCD', 224258000)","(u'CVC', 258090000)","(u'CVC', 269109000)","(u'PAC', 283247000)","(u'PART', 248954000)","(u'GNO', 225465000)","(u'GNO', 233503000)","(u'XPA', 251519000)","(u'SPHTX', 234983000)","(u'GNO', 242800000)","(u'STORM', 253050000)","(u'XP', 245068000)","(u'POE', 232228000)","(u'GAME', 201820000)","(u'GAME', 204403000)","(u'MED', 175591000)","(u'NEBL', 165888000)"
